"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0027710053239604245,"-",5998019,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002723362165396461,"-",6538484,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.002709828427513395,"-",21333831,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0027036867312383007,"-",9684881,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0026712977857354424,"-",20083812,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.002670707622738324,"-",25619230,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0026325770914668923,"-",7293904,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0026210939199297458,"-",4770430,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0025861642727104802,"-",12948351,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0025537053078689806,"-",15252494,"USD"
"T","AT+T INC","00206R102","2831811",0.002543002351819549,"-",85359863,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.00254264225236368,"-",1773568,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0025325194565487042,"-",13584906,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.002503501442063283,"-",4238854,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.002464020537832344,"-",8671650,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0024613898112519697,"-",9519113,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0024526874077351424,"-",10049312,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0022997551693802313,"-",25005933,"USD"
"DE","DEERE + CO","244199105","2261203",0.0022902925559010142,"-",3085731,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0022768288373565893,"-",70094426,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002258603803784567,"-",14965438,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0021294981460929694,"-",3552971,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0021188251983315274,"-",4356600,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0020735426917560364,"-",7643337,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0019959012479656758,"-",11661684,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.001990529764415634,"-",1551008,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.001968393650642371,"-",25120705,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0019542997580501756,"-",3122187,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0019535895619011015,"-",12666709,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0019149488897338557,"-",7749088,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0019109177763806584,"-",3730169,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.001852771717020524,"-",4437320,"USD"
"GLW","CORNING INC","219350105","2224701",0.0018513313191970491,"-",9634597,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0018340565480780137,"-",14020389,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0018223533157622806,"-",6890117,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0018198326195711994,"-",7188586,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0018176520173106608,"-",13133258,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.001807089099938512,"-",15696051,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0018064889341787309,"-",2492387,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0017547046318722767,"-",4244473,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0017339488993465106,"-",15794059,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.0016872259949475446,"-",4922110,"USD"
"BNY","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0016604986131119556,"-",8443882,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0016539568063303404,"-",9138932,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0016464347288077494,"-",4917717,"USD"
"VRT","VERTIV HOLDINGS CO A","92537N108","BL3LWS8",0.0016431138116036268,"-",4722456,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0016339112699536485,"-",7552728,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0016300802118537118,"-",4972165,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0016203875348332457,"-",20542766,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.001577415666432912,"-",1212051,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0015743748265833542,"-",2719261,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0015595907433674106,"-",13867530,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.001551118403391833,"-",3591135,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.001536164273210618,"-",7661029,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0015327033173292133,"-",1476123,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.001528052032690909,"-",4940223,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0015181693031798451,"-",3652708,"USD"
"USB","US BANCORP","902973304","2736035",0.0015083565930074229,"-",19096173,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0015053057503952019,"-",1846031,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0014871107251111684,"-",3122366,"USD"
"INTU","INTUIT INC","461202103","2459020",0.001477258003888094,"-",3401817,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.001443668726865673,"-",4457640,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0014344761879783578,"-",9590649,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0014324356243951017,"-",17684453,"USD"
"MMM","3M CO","88579Y101","2595708",0.0014203422843355107,"-",6415973,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0013907141013276456,"-",43828603,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0013904540294984071,"-",4931934,"USD"
"CSX","CSX CORP","126408103","2160753",0.0013891436675895516,"-",22858649,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0013777605236790348,"-",7505716,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0013667974958003653,"-",6890684,"USD"
"MRSH","MARSH + MCLENNAN COS","571748102","2567741",0.0013554243546525114,"-",5926742,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.00133153775741322,"-",3393180,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.00132961722698192,"-",15019422,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.001328046793243826,"-",3932403,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0013090115358960993,"-",6957083,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0012995089113662303,"-",1697530,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0012894561348898953,"-",2671614,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0012724214300747722,"-",5724897,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0012542964241293803,"-",3309817,"USD"
"DDOG","DATADOG INC   CLASS A","23804L103","BKT9Y49",0.0012442936614663605,"-",4070044,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.001236511512114531,"-",2821759,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.00123505110876573,"-",4544832,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0012201569951604933,"-",4655103,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.001216405959161861,"-",15797536,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0012100141938201914,"-",5731359,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.001200861665983528,"-",1229311,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0011885682706706765,"-",8505166,"USD"
"HPE","HEWLETT PACKARD ENTERPRISE","42824C109","BYVYWS0",0.0011830567484433527,"-",16317334,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.001176684988627009,"-",3963273,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0011760348090539125,"-",2356551,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0011748544830596764,"-",9184532,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0011730039719670177,"-",2615695,"USD"
"HOOD","ROBINHOOD MARKETS INC   A","770700102","BP0TQN6",0.0011694529912216456,"-",9709924,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0011614407783285667,"-",11092280,"USD"
"SLB","SLB LTD","806857108","2779201",0.0011604705103502536,"-",18391498,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0011535686041127698,"-",5141100,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.001152598336134457,"-",3068839,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.001150617789127179,"-",2041405,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0011504477421619079,"-",2692535,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.001145516380169039,"-",18284454,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0011439059353802927,"-",10194392,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0011438859298549668,"-",1642102,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0011371940816334064,"-",2627583,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0011359437363005287,"-",3220939,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0011286917333698393,"-",2756392,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0011230401724652331,"-",6552451,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0011106167412377626,"-",2700264,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0011087562273824408,"-",9843938,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516205","BN7RHC5",0.0011020343708728914,"-",3897506,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.001096352801680296,"-",3253952,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.001091781539143296,"-",1848197,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0010889707628349875,"-",2800562,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0010708257513642693,"-",3989276,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0010511903282567612,"-",5577122,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0010463189828398705,"-",770388,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0010433981761422688,"-",3116167,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.0010388269136052688,"-",687714,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0010257533028047016,"-",6474255,"USD"
"WBD","WARNER BROS DISCOVERY INC","934423104","BM8JYX3",0.001025433214399485,"-",30488350,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0010238927889493798,"-",4275613,"USD"
"LITE","LUMENTUM HOLDINGS INC","55024U109","BYM9ZP2",0.0010211720375050384,"-",956984,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0010171209186265154,"-",6693196,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0010147202555873909,"-",2740272,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0010125096450388632,"-",4173186,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0009997061088301978,"-",3166557,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0009973954706550402,"-",603956,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0009932943379632022,"-",17556465,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0009873126858907161,"-",5673503,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0009746891994099851,"-",15326517,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0009710081827499937,"-",3160476,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0009694577545372257,"-",8219814,"USD"
"TER","TERADYNE INC","880770102","2884183",0.0009578645526107856,"-",1925116,"USD"
"COHR","COHERENT CORP","19247G107","BNG8Z81",0.0009543835912040546,"-",2406345,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0009533232983617746,"-",1910320,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0009385392151458311,"-",12206153,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.000936468643274586,"-",24085060,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009345581156059492,"-",3590735,"USD"
"CIEN","CIENA CORP","171779309","B1FLZ21",0.000931427250892424,"-",1735560,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0009246153695189075,"-",2801684,"USD"
"FIX","COMFORT SYSTEMS USA INC","199908104","2036047",0.0009045898386675416,"-",432004,"USD"
"KEYS","KEYSIGHT TECHNOLOGIES IN","49338L103","BQZJ0Q9",0.0009026493027109157,"-",2104702,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0008987882363229901,"-",10819325,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0008976679269047319,"-",2393692,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.000888695448796003,"-",8030177,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0008787827109969503,"-",14122638,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008756818545714141,"-",2819809,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0008752017219635892,"-",11470932,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0008731411528550071,"-",3106364,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0008702303489200683,"-",7750385,"USD"
"-","US DOLLAR","999USDZ92","-",0.0008562364839545033,"-",706452043.63,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008555262878054289,"-",534186,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.00085400586788065,"-",2640170,"USD"
"SRE","SEMPRA","816851109","2138158",0.0008428927985620348,"-",8041701,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0008270584252664745,"-",5634852,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0008219970273589863,"-",2063156,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0008120142702212924,"-",2597163,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0008105538668724914,"-",48147155,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0008075730435989116,"-",2881426,"USD"
"HONA","HONEYWELL AEROSPACE INC","43849R105","BN7RHB4",0.0008021615489982179,"-",3897506,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.000801261300358546,"-",2291812,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0007968800903121433,"-",10851251,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0007946594770009529,"-",7083509,"USD"
"CVNA","CARVANA CO","146869102","BYQHPG3",0.0007870973884277098,"-",8811532,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0007854469325883116,"-",6648700,"USD"
"STT","STATE STREET CORP","857477103","2842040",0.0007833563551917404,"-",3404376,"USD"
"FITB","FIFTH THIRD BANCORP","316773100","2336747",0.0007810757253045719,"-",11122519,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0007648612470278166,"-",1105804,"USD"
"DVN","DEVON ENERGY CORP","25179M103","2480677",0.0007608801474879346,"-",14142247,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0007597798435950025,"-",2009652,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0007558087468177837,"-",8227940,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0007537381749465385,"-",2086997,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0007476464924847594,"-",3389909,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0007467662493704136,"-",202651,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0007399943790475492,"-",991799,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.00073890407791728,"-",1368414,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.000737423669043153,"-",9604106,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.000737373655229838,"-",14755854,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0007351530419186476,"-",7679820,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.000729841574944584,"-",5632510,"USD"
"FERG","FERGUSON ENTERPRISES INC","31488V107","BS6VHW3",0.0007136671077184807,"-",2373132,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.000695682140450371,"-",12587277,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0006922912039076072,"-",5461706,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0006919110989264124,"-",3899386,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0006893403889220164,"-",1477401,"USD"
"FLEX","FLEX LTD","Y2573F102","2353058",0.0006813981953675786,"-",4522943,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.000666974211607504,"-",970657,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0006631831645582193,"-",3602400,"USD"
"XYZ","BLOCK INC","852234103","BYNZGK1",0.000663033123118274,"-",6583748,"USD"
"VTR","VENTAS INC","92276F100","2927925",0.0006545207720920442,"-",5981015,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006501095537576523,"-",5496257,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.000645418258068696,"-",4268606,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0006417372414087047,"-",2460177,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0006313043599511749,"-",16737337,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0006291037521653106,"-",3476789,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0006278734123577592,"-",2141429,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0006270431830567285,"-",2505927,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0006268731360914571,"-",6657374,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006246725283055927,"-",8932298,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0006236722520392907,"-",15779556,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0006220518044878816,"-",895406,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0006199712298539734,"-",3390907,"USD"
"UAL","UNITED AIRLINES HOLDINGS INC","910047109","B4QG225",0.0006114388733024174,"-",3992717,"USD"
"IBKR","INTERACTIVE BROKERS GRO CL A","45841N107","B1WT4X2",0.00060720770469596,"-",5480060,"USD"
"WAT","WATERS CORP","941848103","2937689",0.0006045969836409118,"-",1206328,"USD"
"NTAP","NETAPP INC","64110D104","2630643",0.0006039468040678155,"-",2430815,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0006030365526654807,"-",3967642,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0006010960167088549,"-",2053432,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0006010259973702137,"-",6522220,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.0005978951326566885,"-",1241019,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0005956745193454981,"-",5882363,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.000595654513820172,"-",4534095,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0005893927843931215,"-",3244490,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0005886525799560581,"-",2251310,"USD"
"JBL","JABIL INC","466313103","2471789",0.0005824508671049858,"-",1297833,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0005773094470961935,"-",2387446,"USD"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0005759090603233707,"-",5928410,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0005732983392683225,"-",27091045,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.0005655562009671451,"-",1846977,"USD"
